frame,pts_seconds,gray_mean,mean_absolute_difference
6368,265.333,19.8538,2.9480
6369,265.375,19.6723,0.4732
6370,265.417,24.3039,4.8152
6371,265.458,24.1325,0.3816
6372,265.500,33.3941,9.8793
6373,265.542,29.6169,5.0691
6374,265.583,29.7368,0.2374
6375,265.625,40.4937,11.2747
6376,265.667,40.5734,0.1443
6377,265.708,35.2408,5.4602
6378,265.750,35.2452,0.2418
6379,265.792,19.8381,20.4757
6380,265.833,19.8910,0.3370
6381,265.875,19.4777,9.5964
6382,265.917,24.7060,5.2347
6383,265.958,24.7578,0.2713
6384,266.000,32.4539,13.8742
6385,266.042,32.3491,0.3430
6386,266.083,41.1262,9.7930
6387,266.125,41.2031,0.3856
6388,266.167,33.8326,7.3900
6389,266.208,40.9508,10.0712
6390,266.250,41.0350,0.1903
6391,266.292,45.4982,9.5044
6392,266.333,45.3483,0.5471
6393,266.375,46.2817,10.4171
6394,266.417,46.2496,0.2868
6395,266.458,46.8702,0.7379
6396,266.500,44.3234,7.8270
6397,266.542,44.1384,0.2936
6398,266.583,54.9045,13.0040
6399,266.625,54.9091,0.0355
6400,266.667,54.9483,0.0767
6401,266.708,54.9453,0.0490
6402,266.750,46.0843,10.8949
6403,266.792,52.0872,10.6695
6404,266.833,52.1322,0.4628
6405,266.875,43.2727,8.8891
6406,266.917,43.2437,0.4382
6407,266.958,39.7124,6.4561
6408,267.000,39.7112,0.0639
6409,267.042,53.4567,15.1134
6410,267.083,49.1235,8.2556
6411,267.125,49.0633,0.1145
6412,267.167,41.9036,7.7463
6413,267.208,41.5577,2.6954
6414,267.250,53.0863,14.7232
6415,267.292,53.1737,0.2631
6416,267.333,39.4499,15.0383
6417,267.375,39.6336,0.5230
6418,267.417,47.9441,8.4209
6419,267.458,55.7379,10.9226
6420,267.500,55.7810,0.4500
6421,267.542,46.6134,11.2152
6422,267.583,46.3934,0.3186
6423,267.625,43.8311,2.6025
6424,267.667,43.5480,0.9240
6425,267.708,53.2946,13.0639
6426,267.750,46.1868,10.3908
6427,267.792,46.2098,0.0622
6428,267.833,11.5628,35.6827
6429,267.875,11.6382,0.1348
6430,267.917,8.1095,3.6892
6431,267.958,8.1189,0.0533
6432,268.000,5.6881,2.5624
6433,268.042,7.2064,1.5359
6434,268.083,7.2378,0.0849
6435,268.125,7.2003,0.0537
6436,268.167,7.1717,0.1382
6437,268.208,7.1755,0.2507
6438,268.250,7.0381,0.2012
6439,268.292,8.1599,1.1951
6440,268.333,7.4727,0.7494
6441,268.375,7.3173,0.2261
6442,268.417,7.5536,0.8035
6443,268.458,7.5080,0.0764
6444,268.500,9.6314,2.5548
6445,268.542,9.7340,0.1686
6446,268.583,15.7175,10.2147
6447,268.625,15.8216,0.3409
6448,268.667,20.3163,4.5110
6449,268.708,79.0046,64.2062
6450,268.750,78.8608,1.2594
6451,268.792,9.4511,69.9927
6452,268.833,9.4644,0.1848
6453,268.875,13.5864,4.1514
6454,268.917,13.5145,0.1609
6455,268.958,86.2318,74.6433
6456,269.000,42.9362,53.3224
6457,269.042,43.0111,0.5428
6458,269.083,36.7487,6.2930
6459,269.125,36.6755,0.4780
6460,269.167,12.4657,31.3666
6461,269.208,12.3786,0.1468
6462,269.250,12.6783,2.0767
6463,269.292,13.6221,10.2753
6464,269.333,13.6463,0.4320
6465,269.375,18.9000,5.4080
6466,269.417,18.4357,0.5272
6467,269.458,9.2781,9.5830
6468,269.500,9.1281,0.2318
6469,269.542,7.4436,4.0765
6470,269.583,10.5620,3.1507
6471,269.625,10.7813,0.4674
6472,269.667,15.8634,12.0325
6473,269.708,15.6928,0.5723
6474,269.750,39.5080,23.8268
6475,269.792,39.5122,0.0530
6476,269.833,38.9307,0.8787
6477,269.875,16.6713,22.3765
6478,269.917,16.6942,0.1663
6479,269.958,16.7448,1.3048
6480,270.000,16.8290,0.2814
6481,270.042,21.1333,4.4005
6482,270.083,21.0206,0.2958
6483,270.125,17.0472,4.5827
6484,270.167,17.0219,0.1808
6485,270.208,19.5482,2.7244
6486,270.250,18.7955,1.1573
6487,270.292,18.7898,0.0507
6488,270.333,17.6092,1.2240
6489,270.375,17.5156,0.1725
6490,270.417,30.9411,29.8201
6491,270.458,30.8811,0.3222
6492,270.500,25.0483,6.5052
6493,270.542,31.0829,6.0460
6494,270.583,31.1614,0.3837
6495,270.625,34.0555,3.5327
6496,270.667,33.9852,0.2793
6497,270.708,25.1997,9.2664
6498,270.750,25.3319,0.2535
6499,270.792,25.4069,0.2503
6500,270.833,24.4988,2.7116
6501,270.875,24.4789,0.1279
6502,270.917,23.2717,2.7054
6503,270.958,23.1791,0.3209
6504,271.000,30.4780,7.5551
6505,271.042,30.3699,0.2583
6506,271.083,30.4261,0.2776
6507,271.125,27.0649,3.7482
6508,271.167,26.9533,0.1638
6509,271.208,30.5723,4.5460
6510,271.250,30.5336,0.1260
6511,271.292,26.9702,3.5675
6512,271.333,26.8140,0.2249
6513,271.375,26.2778,2.5413
6514,271.417,26.3682,0.2327
6515,271.458,24.4959,2.6957
6516,271.500,26.6019,2.1356
6517,271.542,26.4516,0.5545
6518,271.583,22.5713,4.6743
6519,271.625,22.5877,0.0472
6520,271.667,25.8472,4.0087
6521,271.708,25.9887,0.2082
6522,271.750,27.3420,1.9589
6523,271.792,24.5242,2.8235
6524,271.833,24.5481,0.2902
6525,271.875,26.7487,3.0381
6526,271.917,26.7855,0.0927
6527,271.958,104.2306,82.0522
6528,272.000,104.4134,1.1681
6529,272.042,78.6358,25.7846
6530,272.083,59.2088,28.1103
6531,272.125,59.2270,0.0666
6532,272.167,70.5935,38.4753
6533,272.208,70.6182,0.2119
6534,272.250,68.9049,3.0475
6535,272.292,68.9242,0.1918
6536,272.333,44.8761,34.1339
6537,272.375,51.1110,13.9066
6538,272.417,51.2830,0.3391
6539,272.458,53.1153,14.8521
6540,272.500,53.1274,0.9990
6541,272.542,63.9031,10.7823
6542,272.583,63.3252,1.0415
6543,272.625,44.2566,21.0700
6544,272.667,50.6243,10.4145
6545,272.708,50.6896,0.3118
6546,272.750,50.7179,0.1950
6547,272.792,50.7819,0.0741
6548,272.833,46.7107,9.3538
6549,272.875,46.4382,1.7665
6550,272.917,32.1836,16.7966
6551,272.958,32.2012,0.4226
6552,273.000,39.3299,7.1390
6553,273.042,21.3745,18.9837
6554,273.083,21.3188,0.2376
6555,273.125,27.5899,10.5482
6556,273.167,27.3968,0.5039
6557,273.208,38.9779,14.3477
6558,273.250,38.4034,0.7577
6559,273.292,33.6435,4.7695
6560,273.333,26.4915,8.8703
6561,273.375,26.0043,0.7737
6562,273.417,30.6563,6.9080
6563,273.458,30.4431,0.5576
6564,273.500,35.3189,4.8880
6565,273.542,35.4744,0.5237
6566,273.583,28.7267,7.2440
6567,273.625,33.5511,28.6569
6568,273.667,33.5494,0.2319
6569,273.708,32.8329,0.8673
6570,273.750,32.4370,0.6474
6571,273.792,29.8446,6.0908
6572,273.833,29.9206,0.3803
6573,273.875,25.9316,5.8856
6574,273.917,37.6186,12.2866
6575,273.958,37.7611,0.1977
6576,274.000,37.8218,0.0872
6577,274.042,37.8263,0.0113
6578,274.083,27.3028,11.8707
6579,274.125,27.2860,0.1548
6580,274.167,32.2939,6.2107
6581,274.208,32.4986,0.4370
6582,274.250,32.5902,0.3893
6583,274.292,33.1984,5.5671
6584,274.333,33.2332,0.0999
6585,274.375,34.4448,4.9964
6586,274.417,34.4685,0.0945
6587,274.458,26.5430,7.9290
6588,274.500,26.4756,0.3752
6589,274.542,33.5989,9.4667
6590,274.583,33.7537,6.0394
6591,274.625,33.7537,0.0614
6592,274.667,31.0922,5.9966
6593,274.708,31.0767,0.0303
6594,274.750,31.1024,0.0519
6595,274.792,31.0989,0.0200
6596,274.833,66.2476,43.3673
6597,274.875,9.2684,57.5241
6598,274.917,9.1940,0.1321
6599,274.958,9.2088,0.0349
6600,275.000,9.1570,0.0987
6601,275.042,11.6263,2.8844
6602,275.083,11.5258,0.1995
6603,275.125,9.7600,5.4216
6604,275.167,12.2810,2.8013
6605,275.208,12.1003,0.3301
6606,275.250,18.7405,9.7564
6607,275.292,18.7291,0.1071
6608,275.333,15.3097,12.0825
6609,275.375,15.4666,0.5202
6610,275.417,16.8986,1.4522
6611,275.458,10.8231,10.9257
6612,275.500,10.9407,0.2205
6613,275.542,14.6336,8.9173
6614,275.583,14.6983,0.1126
6615,275.625,20.2192,13.2400
6616,275.667,20.2280,0.1560
6617,275.708,20.4766,0.2974
6618,275.750,20.5005,0.1147
6619,275.792,20.5427,9.8337
6620,275.833,19.7971,10.9550
6621,275.875,19.7832,0.1040
6622,275.917,20.6028,0.8629
6623,275.958,20.9370,0.3954
6624,276.000,9.1143,15.5402
6625,276.042,9.1526,0.1762
6626,276.083,12.3780,6.5836
6627,276.125,12.2191,0.1829
6628,276.167,12.1838,0.1347
6629,276.208,12.8860,4.6109
6630,276.250,13.0112,0.2849
6631,276.292,12.8058,5.1519
6632,276.333,12.8702,0.1635
6633,276.375,10.3647,4.9469
6634,276.417,11.2638,0.9271
6635,276.458,11.3131,0.0691
6636,276.500,9.4424,4.7888
6637,276.542,9.4659,0.0764
6638,276.583,12.6511,6.1238
6639,276.625,12.6509,0.0261
6640,276.667,11.3554,1.3431
6641,276.708,10.6525,4.6190
6642,276.750,10.4199,0.3070
6643,276.792,9.6914,5.1205
6644,276.833,9.9691,1.0452
6645,276.875,11.6324,1.7420
6646,276.917,11.4770,0.2630
6647,276.958,11.2802,4.8013
6648,277.000,11.0197,6.3004
6649,277.042,10.9215,0.1674
6650,277.083,51.4729,43.3778
6651,277.125,51.5487,0.1059
6652,277.167,43.5473,8.0171
6653,277.208,43.2253,0.3838
6654,277.250,44.6281,5.2218
6655,277.292,44.6737,1.4719
6656,277.333,44.5771,4.3449
6657,277.375,42.8315,2.0326
6658,277.417,43.2731,0.9726
6659,277.458,58.6108,17.2410
6660,277.500,58.3435,0.8506
6661,277.542,31.8845,26.4707
6662,277.583,32.0501,0.5199
6663,277.625,38.2571,6.2098
6664,277.667,12.9036,25.4416
6665,277.708,12.9320,0.1036
6666,277.750,10.5239,2.7099
6667,277.792,10.4901,0.1336
6668,277.833,15.5027,5.0922
6669,277.875,15.5228,0.1598
6670,277.917,15.4972,0.1248
6671,277.958,12.6350,3.2824
6672,278.000,12.6406,0.0795
6673,278.042,18.6661,6.1502
6674,278.083,18.7303,0.2849
6675,278.125,12.3372,6.4070
6676,278.167,12.3070,0.2336
6677,278.208,13.0342,1.4766
6678,278.250,11.7593,2.5140
6679,278.292,11.7885,0.0755
6680,278.333,11.7923,0.0246
6681,278.375,11.7685,0.0574
6682,278.417,15.6237,4.0239
6683,278.458,15.7176,0.1897
6684,278.500,15.5941,1.9740
6685,278.542,15.6213,0.2403
6686,278.583,16.4935,2.1498
6687,278.625,16.5598,0.1468
6688,278.667,16.5704,0.1541
6689,278.708,16.5253,3.3459
6690,278.750,16.4761,0.3561
6691,278.792,16.3110,2.0505
6692,278.833,16.3099,0.1388
6693,278.875,11.4376,4.8802
6694,278.917,6.6155,5.4727
6695,278.958,6.4520,0.2532
6696,279.000,9.1521,2.7129
6697,279.042,9.0501,0.2065
6698,279.083,8.0717,1.2890
6699,279.125,8.1641,0.3470
6700,279.167,20.0691,12.6084
6701,279.208,25.8685,17.4335
6702,279.250,25.8257,0.4079
6703,279.292,28.2912,11.5179
6704,279.333,28.2869,0.0112
6705,279.375,26.8346,1.5425
6706,279.417,26.8759,0.1465
6707,279.458,28.3453,11.8441
6708,279.500,24.9564,12.2803
6709,279.542,25.0425,0.2258
6710,279.583,27.2580,2.2416
6711,279.625,27.2492,0.3630
6712,279.667,29.5091,16.0712
6713,279.708,29.4752,0.1513
6714,279.750,34.8663,17.0987
6715,279.792,30.6056,4.2752
6716,279.833,30.6992,0.5121
6717,279.875,6.7221,24.1967
6718,279.917,6.7032,0.0758
6719,279.958,10.5942,5.8076
6720,280.000,10.6119,0.1564
6721,280.042,17.4188,6.8236
6722,280.083,17.3805,0.3278
6723,280.125,43.5182,34.3172
6724,280.167,9.4212,35.3989
6725,280.208,9.3795,0.1084
6726,280.250,52.2016,44.5011
6727,280.292,52.2279,0.0760
6728,280.333,46.8023,5.4354
6729,280.375,46.8485,0.0915
6730,280.417,38.3205,39.7672
6731,280.458,16.5640,25.2337
6732,280.500,16.6304,0.3416
6733,280.542,25.4262,8.7997
6734,280.583,26.0703,1.6689
6735,280.625,8.2472,18.6214
6736,280.667,8.2472,0.0307
6737,280.708,20.2683,13.4540
6738,280.750,20.1697,0.2102
6739,280.792,20.1546,0.2053
6740,280.833,22.0943,2.8086
6741,280.875,22.1148,0.2578
6742,280.917,21.6798,2.8081
6743,280.958,21.5198,0.3272
6744,281.000,21.2645,2.4762
6745,281.042,22.6638,1.6419
6746,281.083,23.4276,0.8751
6747,281.125,19.5928,4.4615
6748,281.167,19.5935,0.1547
6749,281.208,20.3129,2.3816
6750,281.250,20.2410,0.4184
6751,281.292,18.5518,1.8154
6752,281.333,18.5949,0.2655
6753,281.375,19.9315,2.4811
6754,281.417,23.0245,3.5320
6755,281.458,23.0576,0.0857
6756,281.500,22.8160,0.2756
6757,281.542,22.8180,0.1171
6758,281.583,20.8498,3.0831
6759,281.625,20.8297,0.2623
6760,281.667,27.2805,7.0012
6761,281.708,35.4696,8.3718
6762,281.750,35.5576,0.3688
6763,281.792,27.1885,8.3872
6764,281.833,27.0794,0.2995
6765,281.875,36.4814,9.8889
6766,281.917,36.5361,0.2367
6767,281.958,19.8026,18.1063
6768,282.000,19.8331,0.0480
6769,282.042,19.8482,0.0720
6770,282.083,19.6455,12.7623
6771,282.125,19.6663,0.1961
6772,282.167,30.5327,12.7018
6773,282.208,30.5366,0.5291
6774,282.250,30.7812,0.4490
6775,282.292,40.2086,10.9451
6776,282.333,40.1302,1.8514
6777,282.375,40.3710,8.1111
6778,282.417,40.2477,0.3679
6779,282.458,39.8077,10.4279
6780,282.500,39.7061,0.2305
6781,282.542,39.8102,0.4332
6782,282.583,43.2619,7.1110
6783,282.625,43.0524,0.3122
6784,282.667,39.9622,10.1102
6785,282.708,39.7645,0.4923
6786,282.750,45.1984,5.6075
6787,282.792,45.1651,0.3353
6788,282.833,45.5411,6.5206
6789,282.875,45.7470,0.4466
6790,282.917,54.6214,11.4925
6791,282.958,43.1920,11.5296
6792,283.000,43.0464,0.5371
6793,283.042,40.4570,7.6099
6794,283.083,40.5046,0.4001
6795,283.125,45.1033,8.7236
6796,283.167,45.0225,0.3788
6797,283.208,46.5543,6.7320
6798,283.250,52.8081,6.2690
6799,283.292,53.4861,1.1606
6800,283.333,52.3575,8.7139
6801,283.375,52.3719,0.5478
6802,283.417,55.8049,10.3020
6803,283.458,55.4834,1.0284
6804,283.500,43.3111,12.1776
6805,283.542,55.4465,13.5703
6806,283.583,55.3958,0.7201
6807,283.625,53.9888,8.1832
6808,283.667,53.9276,0.1724
6809,283.708,52.8009,1.2387
6810,283.750,52.0388,1.0170
6811,283.792,38.8201,14.1879
6812,283.833,53.9113,16.7858
6813,283.875,53.9688,0.4766
6814,283.917,40.6087,14.7568
6815,283.958,40.6058,0.1331
6816,284.000,40.6453,0.0760
6817,284.042,40.6789,0.0446
6818,284.083,15.0720,29.0431
6819,284.125,15.0985,0.0661
6820,284.167,6.6968,8.4051
6821,284.208,11.5291,4.8407
6822,284.250,11.4577,0.3800
6823,284.292,7.1975,4.3372
6824,284.333,7.4233,0.2357
6825,284.375,7.6518,0.3360
6826,284.417,7.6421,0.0613
6827,284.458,7.1247,0.5465
6828,284.500,7.8397,0.8251
6829,284.542,7.7345,0.1570
6830,284.583,7.5081,0.9285
6831,284.625,7.5588,0.0807
6832,284.667,9.6633,2.5197
6833,284.708,9.6829,0.1645
6834,284.750,12.0761,2.6195
6835,284.792,8.6132,4.0777
6836,284.833,8.6253,0.0333
6837,284.875,63.5798,55.1326
6838,284.917,62.3349,1.4438
6839,284.958,60.1392,2.2356
6840,285.000,60.7582,0.9951
6841,285.042,10.1173,52.2205
6842,285.083,72.7244,64.3469
6843,285.125,72.2983,1.3528
6844,285.167,71.9273,1.0063
6845,285.208,71.9434,1.0080
6846,285.250,8.0224,64.4402
6847,285.292,7.9936,0.0732
6848,285.333,7.7839,1.6407
6849,285.375,7.0363,0.7543
6850,285.417,6.9573,0.1534
6851,285.458,22.2467,17.8114
6852,285.500,22.1724,0.4737
6853,285.542,18.1571,8.2347
6854,285.583,18.1376,0.3586
6855,285.625,6.7253,11.5611
6856,285.667,6.6265,0.1403
6857,285.708,6.0540,0.5935
6858,285.750,6.5380,3.5662
6859,285.792,6.5545,0.0512
6860,285.833,12.0021,10.1518
6861,285.875,11.9815,0.0723
6862,285.917,14.7204,2.7389
6863,285.958,14.6736,0.0842
6864,286.000,38.2838,23.6101
6865,286.042,15.2941,22.9897
6866,286.083,15.3338,0.2109
6867,286.125,20.0354,4.7016
6868,286.167,20.0217,0.2633
6869,286.208,14.5075,5.7490
6870,286.250,14.4662,0.0948
6871,286.292,23.1570,8.7140
6872,286.333,13.3814,9.7804
6873,286.375,13.3851,0.0235
6874,286.417,21.8660,8.4808
6875,286.458,21.9434,0.2659
6876,286.500,19.9094,2.2638
6877,286.542,19.8638,0.2537
6878,286.583,18.2581,2.8321
6879,286.625,15.3301,2.9281
6880,286.667,15.2427,0.2789
6881,286.708,28.4254,30.3065
6882,286.750,28.4902,0.2729
6883,286.792,28.4185,1.8681
6884,286.833,28.4395,0.2490
6885,286.875,22.9449,5.4947
6886,286.917,27.2622,4.8616
6887,286.958,27.2677,0.1416
6888,287.000,29.4290,2.7102
6889,287.042,29.2876,0.2954
6890,287.083,29.6572,2.9040
6891,287.125,29.6855,0.0418
6892,287.167,29.6940,0.0246
6893,287.208,29.7033,0.0137
6894,287.250,23.2572,7.0477
6895,287.292,31.8060,8.6245
6896,287.333,31.8894,0.4374
6897,287.375,23.2062,8.6834
6898,287.417,23.4315,0.3753
6899,287.458,22.6016,2.5986
6900,287.500,22.4810,0.2026
6901,287.542,23.3684,2.3894
6902,287.583,30.4439,7.0755
6903,287.625,30.4329,0.2008
6904,287.667,24.4330,6.0764
6905,287.708,24.4848,0.1178
6906,287.750,28.4254,4.9206
6907,287.792,28.4639,0.1417
6908,287.833,24.4824,4.7255
6909,287.875,29.8175,5.3368
6910,287.917,29.6624,0.3906
6911,287.958,26.0110,3.9280
6912,288.000,26.0427,0.1131
6913,288.042,23.3645,4.0909
6914,288.083,23.4182,0.1632
6915,288.125,27.2573,3.8435
6916,288.167,85.9246,68.2572
6917,288.208,85.6443,0.6578
6918,288.250,56.6881,32.0856
6919,288.292,56.6100,0.4808
6920,288.333,56.0981,0.7119
6921,288.375,56.5326,0.6797
6922,288.417,59.1251,37.5646
6923,288.458,58.8859,0.6914
6924,288.500,51.4494,30.6326
6925,288.542,51.0453,13.4902
6926,288.583,51.0533,0.0443
6927,288.625,51.0659,0.0173
6928,288.667,51.0531,0.1088
6929,288.708,52.4449,14.3067
6930,288.750,52.5286,0.6802
6931,288.792,49.2145,13.8555
6932,288.833,49.8309,0.7783
6933,288.875,50.1774,0.5906
6934,288.917,32.4787,18.3486
6935,288.958,32.4237,0.3400
6936,289.000,34.2435,5.0465
6937,289.042,34.1264,0.3453
6938,289.083,46.2136,12.0872
6939,289.125,32.6808,16.7473
6940,289.167,32.5226,0.4672
6941,289.208,26.2039,15.0143
6942,289.250,26.2589,0.2930
6943,289.292,19.3555,11.2407
6944,289.333,19.3078,0.2534
6945,289.375,28.6406,9.3328
6946,289.417,25.9564,8.6987
6947,289.458,25.8642,0.3962
6948,289.500,25.7362,7.8216
6949,289.542,25.9263,0.2745
6950,289.583,26.0712,0.1578
6951,289.625,26.0596,0.0314
6952,289.667,29.5891,5.5086
6953,289.708,26.4056,4.9132
6954,289.750,26.2398,0.4085
6955,289.792,21.5374,4.7048
6956,289.833,21.4295,0.2653
6957,289.875,26.0299,5.6393
6958,289.917,26.1349,0.1892
6959,289.958,27.8671,25.7756
6960,290.000,27.9680,0.5122
6961,290.042,26.4483,1.5606
6962,290.083,31.4941,7.1038
6963,290.125,31.3806,0.4399
6964,290.167,32.3776,4.0011
6965,290.208,32.4067,0.1181
6966,290.250,27.3725,7.2418
6967,290.292,27.5101,0.4262
6968,290.333,28.6840,1.2071
6969,290.375,31.4552,4.7140
6970,290.417,31.3643,0.1691
6971,290.458,30.8622,5.7168
6972,290.500,30.8921,0.1549
6973,290.542,33.4888,2.6066
6974,290.583,33.5899,0.1670
6975,290.625,35.9892,5.7531
6976,290.667,34.7290,7.3216
6977,290.708,34.8141,0.1072
6978,290.750,34.8279,0.0270
6979,290.792,34.8461,0.0209
6980,290.833,46.5522,14.2499
6981,290.875,46.5069,0.5713
6982,290.917,33.9591,14.3217
6983,290.958,56.1123,38.2386
6984,291.000,55.9548,0.3881
6985,291.042,63.5144,7.5597
6986,291.083,63.5816,0.4816
6987,291.125,7.3957,56.8849
6988,291.167,7.3962,0.0165
6989,291.208,79.0080,71.6170
6990,291.250,79.1161,1.4460
6991,291.292,79.3424,0.9003
6992,291.333,7.0148,72.7769
6993,291.375,6.8282,0.1932
6994,291.417,13.7222,8.7205
6995,291.458,13.7225,0.0112
6996,291.500,8.0633,5.6592
6997,291.542,8.0472,0.0233
6998,291.583,14.6300,9.4828
6999,291.625,11.5263,10.4804
7000,291.667,11.5204,0.0489
7001,291.708,10.1140,7.0883
7002,291.750,10.0920,0.1268
7003,291.792,7.1139,2.9781
7004,291.833,7.0970,0.0827
7005,291.875,18.0878,13.9885
7006,291.917,14.1141,11.7733
7007,291.958,14.1587,0.0696
7008,292.000,15.4909,1.3348
7009,292.042,15.5251,0.0470
7010,292.083,15.5302,0.0110
7011,292.125,19.0431,11.6219
7012,292.167,19.0180,0.2076
7013,292.208,8.1653,15.8799
7014,292.250,8.1928,0.0301
7015,292.292,8.2264,0.0381
7016,292.333,9.0044,5.4397
7017,292.375,8.9020,0.2929
7018,292.417,7.9082,4.5120
7019,292.458,7.8924,0.0369
7020,292.500,8.4173,4.3503
7021,292.542,7.5922,0.8270
7022,292.583,7.5823,0.0434
7023,292.625,6.4537,3.5438
7024,292.667,6.4588,0.0096
7025,292.708,8.0012,4.5084
7026,292.750,7.9943,0.0335
7027,292.792,7.9993,0.0571
7028,292.833,8.0108,0.0183
7029,292.875,8.6331,4.8212
7030,292.917,8.1475,4.6058
7031,292.958,8.1138,0.0475
7032,293.000,8.6253,0.5150
7033,293.042,8.6500,0.0846
7034,293.083,8.9278,5.0057
7035,293.125,8.8977,0.0552
7036,293.167,9.4312,5.1658
7037,293.208,8.6136,4.0654
7038,293.250,8.7017,0.1052
7039,293.292,9.4602,0.7626
7040,293.333,9.4556,0.0784
7041,293.375,57.3362,51.4819
7042,293.417,57.3344,0.2485
7043,293.458,40.1645,17.1804
7044,293.500,40.1207,0.5825
7045,293.542,40.2564,0.3959
7046,293.583,46.6373,8.6138
7047,293.625,46.5478,0.2570
7048,293.667,43.6138,5.9883
7049,293.708,43.9932,0.6005
7050,293.750,41.1108,2.9355
7051,293.792,45.0915,8.2462
7052,293.833,45.1437,0.0948
7053,293.875,18.9207,26.4695
7054,293.917,18.8018,0.3329
7055,293.958,11.1266,7.9508
7056,294.000,11.0888,0.1016
7057,294.042,13.4912,2.4033
7058,294.083,13.1476,1.7486
7059,294.125,13.1545,0.1827
7060,294.167,14.5280,2.7053
7061,294.208,14.5428,0.0381
7062,294.250,10.7790,3.7638
7063,294.292,10.7544,0.0455
7064,294.333,11.5683,1.3700
7065,294.375,11.5314,0.1675
7066,294.417,14.4526,3.5431
7067,294.458,12.1514,2.3148
7068,294.500,12.2425,0.3675
7069,294.542,10.4964,2.8194
7070,294.583,10.4944,0.0757
7071,294.625,15.6342,5.2447
7072,294.667,15.6822,0.0984
7073,294.708,12.2180,4.1570
7074,294.750,10.4065,1.8143
7075,294.792,10.3192,0.1969
7076,294.833,16.0117,5.9741
7077,294.875,16.1052,0.3003
7078,294.917,15.1313,2.3908
7079,294.958,15.1220,0.1649
7080,295.000,13.2230,1.9147
7081,295.042,9.3230,4.1847
7082,295.083,9.2791,0.0982
7083,295.125,4.2754,5.4408
7084,295.167,4.2782,0.0197
7085,295.208,6.5786,2.3004
7086,295.250,6.5831,0.0358
7087,295.292,5.7203,2.1340
7088,295.333,12.8579,7.5185
7089,295.375,12.8699,0.0869
7090,295.417,12.9296,0.1187
7091,295.458,12.9266,0.1034
7092,295.500,23.6603,13.7485
7093,295.542,23.7008,0.1736
7094,295.583,24.9259,14.1619
7095,295.625,24.8548,0.2285
7096,295.667,37.7651,20.2359
7097,295.708,27.1442,10.6209
7098,295.750,27.1965,0.4107
7099,295.792,25.9065,14.4047
7100,295.833,25.8982,0.0933
7101,295.875,32.5879,17.3121
7102,295.917,32.6333,0.2192
7103,295.958,32.3418,0.4560
7104,296.000,30.0184,21.1897
7105,296.042,30.1346,0.1988
7106,296.083,28.3390,13.6192
7107,296.125,28.2726,0.5819
7108,296.167,35.8792,7.6068
7109,296.208,35.7938,0.6270
7110,296.250,13.1734,27.5180
7111,296.292,53.0807,44.5390
7112,296.333,52.8143,1.0023
7113,296.375,5.7652,47.3994
7114,296.417,5.7773,0.0409
7115,296.458,9.5075,3.7302
7116,296.500,9.5586,0.1613
7117,296.542,56.9821,49.0056
7118,296.583,31.4544,39.1529
7119,296.625,31.3585,0.1319
7120,296.667,33.0568,1.7239
7121,296.708,33.1941,0.2232
7122,296.750,13.6478,23.0491
7123,296.792,13.6607,0.1531
7124,296.833,5.7660,9.6097
7125,296.875,8.6432,2.8774
7126,296.917,8.8359,0.4230
7127,296.958,15.8724,13.2523
7128,297.000,15.8565,0.0291
7129,297.042,21.8575,6.3037
7130,297.083,21.8336,0.0509
7131,297.125,20.5440,3.1134
7132,297.167,20.4969,0.0615
7133,297.208,16.1336,4.3642
7134,297.250,18.9108,3.8043
7135,297.292,18.7907,0.3081
7136,297.333,15.5158,3.5828
7137,297.375,15.5313,0.0598
7138,297.417,20.8403,5.3090
7139,297.458,20.2265,1.4953
7140,297.500,15.7148,4.6556
7141,297.542,19.2278,4.3540
7142,297.583,19.2974,0.1447
7143,297.625,15.3515,3.9473
7144,297.667,15.3234,0.2465
7145,297.708,18.9884,3.7377
7146,297.750,18.9676,0.0984
7147,297.792,27.5133,8.7764
7148,297.833,30.4811,4.0375
7149,297.875,30.4624,0.1691
7150,297.917,23.5504,6.9121
7151,297.958,23.6072,0.2764
7152,298.000,25.8009,4.3272
7153,298.042,25.7467,0.2252
7154,298.083,25.2390,4.4436
7155,298.125,30.2489,5.0102
7156,298.167,30.2801,0.2118
7157,298.208,21.1558,14.9730
7158,298.250,21.1034,0.2069
7159,298.292,12.4199,12.3668
7160,298.333,12.3787,0.0657
7161,298.375,12.4230,0.0633
7162,298.417,12.4234,0.0056
7163,298.458,26.9003,16.2910
7164,298.500,23.6137,6.8201
7165,298.542,23.5939,0.1007
7166,298.583,29.4731,8.7407
7167,298.625,29.3160,0.1910
7168,298.667,28.8552,0.4991
7169,298.708,28.6945,0.2169
7170,298.750,31.5453,6.3117
7171,298.792,56.5560,25.7676
7172,298.833,56.6293,0.8072
7173,298.875,35.6123,21.0171
7174,298.917,35.5256,0.8932
7175,298.958,43.7557,11.2175
7176,299.000,43.8614,0.2891
7177,299.042,44.7209,6.6992
7178,299.083,59.7457,15.0249
7179,299.125,59.2966,1.1073
7180,299.167,58.7946,8.7690
7181,299.208,58.7717,0.5030
7182,299.250,37.7607,21.9028
7183,299.292,37.7813,0.1599
7184,299.333,41.6264,8.4951
7185,299.375,45.6885,4.0827
7186,299.417,44.5438,1.3317
7187,299.458,57.5897,14.5300
7188,299.500,57.4389,0.4868
7189,299.542,32.7096,25.4052
