seconds,rms_dbfs,first_difference_db,positive_db_rise
6.650,-21.61665,-32.46855,1.98769
6.660,-21.48795,-32.07730,0.51994
6.670,-21.51951,-32.07078,0.00652
6.680,-21.50719,-32.23774,0.01232
6.690,-21.65706,-32.86511,0.00000
6.700,-12.42687,-31.30945,10.78586
6.710,-7.36095,-31.66167,5.06592
6.720,-6.90675,-36.60462,0.45420
6.730,-7.90409,-38.04543,0.00000
6.740,-8.52971,-37.09787,0.94755
6.750,-9.48654,-35.37499,1.72288
6.760,-9.82610,-32.77832,2.59667
6.770,-10.62345,-32.43424,0.34408
6.780,-12.20500,-33.94149,0.00000
6.790,-14.58389,-36.57084,0.00000
6.800,-12.51102,-26.49112,12.15259
6.810,-9.76041,-23.44126,5.80046
6.820,-9.63018,-22.87307,0.69843
6.830,-11.69706,-23.28307,0.00000
6.840,-11.98614,-25.54769,0.00000
6.850,-12.35239,-28.22989,0.00000
6.860,-14.31209,-30.50362,0.00000
6.870,-14.87764,-32.44857,0.00000
6.880,-16.29392,-33.45889,0.00000
6.890,-18.54195,-33.84099,0.00000
6.900,-14.63360,-33.67734,4.07200
6.910,-10.32088,-34.34126,4.31272
6.920,-9.94486,-35.68483,0.37602
6.930,-11.09491,-36.24157,0.00000
6.940,-11.24886,-36.70623,0.00000
6.950,-12.29024,-37.35290,0.00000
6.960,-13.45616,-38.37151,0.00000
6.970,-14.62141,-39.45269,0.00000
6.980,-16.92158,-37.98892,1.46377
6.990,-19.74335,-38.66952,0.00000
7.000,-12.30042,-32.09557,14.01687
7.010,-7.50358,-31.15667,5.73575
7.020,-7.11015,-35.87949,0.39343
7.030,-8.22192,-39.27311,0.00000
7.040,-8.60907,-40.72718,0.00000
7.050,-9.24471,-41.14901,0.00000
7.060,-10.00849,-41.53646,0.00000
7.070,-10.82690,-41.97072,0.00000
7.080,-11.81970,-42.62928,0.00000
7.090,-14.09229,-43.21928,0.00000
7.100,-12.06114,-36.35597,8.89445
7.110,-7.60589,-34.95000,5.86122
7.120,-7.42077,-37.87487,0.18512
7.130,-9.17934,-39.93421,0.00000
7.140,-9.22798,-40.28309,0.00000
7.150,-9.93161,-40.62849,0.00000
7.160,-10.52276,-40.90513,0.00000
7.170,-11.08413,-40.36896,0.53617
7.180,-12.27813,-38.55818,1.81078
7.190,-14.83039,-33.55741,5.00077
7.200,-11.99301,-29.09596,7.29882
7.210,-7.28422,-25.85576,7.94900
7.220,-6.08780,-24.73801,2.31417
7.230,-4.77694,-25.87628,1.31086
7.240,-4.40259,-28.25618,0.37435
7.250,-6.21122,-29.69097,0.00000
7.260,-4.67109,-30.63644,1.54013
7.270,-5.04413,-31.76159,0.00000
7.280,-6.07360,-32.49021,0.00000
7.290,-4.94032,-35.42169,1.13327
7.300,-6.57899,-30.60110,4.82060
7.310,-7.80362,-28.07019,2.53091
7.320,-8.34304,-30.37024,0.00000
7.330,-10.25340,-34.10332,0.00000
7.340,-12.91361,-33.07099,1.03233
7.350,-14.01194,-32.48908,0.58192
7.360,-12.09564,-32.80668,1.91631
7.370,-13.22699,-32.73550,0.07118
7.380,-13.82175,-32.39860,0.33689
7.390,-12.12503,-34.89992,1.69672
7.400,-12.50171,-26.97720,7.92272
7.410,-11.35320,-25.02200,3.10371
7.420,-11.74473,-28.32324,0.00000
7.430,-14.15070,-31.29096,0.00000
7.440,-11.68184,-29.84427,3.91555
7.450,-11.52699,-29.53029,0.46883
7.460,-12.63814,-29.93218,0.00000
7.470,-12.17786,-30.37415,0.46029
7.480,-13.09127,-30.17571,0.19844
7.490,-12.14796,-30.38574,0.94331
7.500,-11.57354,-29.64295,1.31721
7.510,-12.72922,-30.07263,0.00000
7.520,-11.69625,-32.95779,1.03296
7.530,-12.61591,-33.19207,0.00000
7.540,-12.98835,-33.21557,0.00000
7.550,-12.87741,-32.99265,0.33386
7.560,-14.57100,-31.46490,1.52775
7.570,-12.20856,-31.21431,2.61302
7.580,-12.70220,-32.00430,0.00000
7.590,-12.72819,-33.96370,0.00000
7.600,-8.64746,-31.83260,6.21183
7.610,-5.94107,-27.21932,7.31967
7.620,-5.82574,-25.28560,2.04905
7.630,-6.59348,-25.89695,0.00000
7.640,-4.56808,-28.42219,2.02540
7.650,-4.32539,-30.56743,0.24269
7.660,-5.29861,-31.94649,0.00000
7.670,-4.75661,-33.65565,0.54200
7.680,-5.44964,-34.53232,0.00000
7.690,-7.15182,-34.51421,0.01812
7.700,-8.58641,-32.87301,1.64120
7.710,-8.05200,-32.96746,0.53441
7.720,-6.58735,-35.07497,1.46465
7.730,-7.47875,-35.68367,0.00000
7.740,-9.64523,-35.61918,0.06449
7.750,-8.90612,-35.65512,0.73911
7.760,-9.42547,-36.11139,0.00000
7.770,-11.54388,-36.70401,0.00000
7.780,-12.75205,-37.32966,0.00000
7.790,-15.12477,-37.26603,0.06363
7.800,-13.50422,-28.95955,9.92702
7.810,-13.40207,-26.70614,2.35557
7.820,-13.69686,-29.14986,0.00000
7.830,-14.27229,-34.88963,0.00000
7.840,-16.09852,-38.60024,0.00000
7.850,-13.91673,-38.87669,2.18179
7.860,-13.87554,-38.66669,0.25120
7.870,-14.52958,-38.66760,0.00000
7.880,-14.13124,-39.87414,0.39834
7.890,-14.94449,-40.34396,0.00000
7.900,-13.91733,-32.57911,8.79202
7.910,-14.03677,-32.30904,0.27007
7.920,-15.12315,-39.52842,0.00000
7.930,-13.54594,-44.19262,1.57721
7.940,-14.52473,-45.96398,0.00000
7.950,-14.19549,-46.57600,0.32924
7.960,-14.23201,-47.45558,0.00000
7.970,-16.25875,-45.82992,1.62566
7.980,-13.76308,-45.21860,3.10699
7.990,-14.04117,-45.02362,0.19498
8.000,-9.71023,-32.37039,16.98417
8.010,-6.30065,-27.02241,8.75757
8.020,-5.79536,-25.08919,2.43850
8.030,-6.24922,-25.88654,0.00000
8.040,-5.92177,-28.51419,0.32745
8.050,-5.40889,-30.93858,0.51288
8.060,-4.43617,-33.66874,0.97272
8.070,-5.13682,-36.38276,0.00000
8.080,-8.05871,-37.98712,0.00000
8.090,-7.32241,-39.95630,0.73629
8.100,-5.85279,-36.15143,5.27449
8.110,-5.31494,-34.64863,2.04065
8.120,-6.65546,-37.02284,0.00000
8.130,-10.01118,-41.08043,0.00000
8.140,-10.95494,-43.48603,0.00000
8.150,-11.99811,-43.89504,0.00000
8.160,-15.36860,-44.86065,0.00000
8.170,-18.09185,-45.56957,0.00000
8.180,-17.15876,-45.71774,0.93309
8.190,-17.55894,-39.42311,6.29463
8.200,-18.31158,-27.52372,11.89939
8.210,-15.80731,-25.44195,4.58605
8.220,-16.08097,-28.66386,0.00000
8.230,-16.50781,-33.73586,0.00000
8.240,-16.02626,-32.79493,1.42248
8.250,-17.40823,-32.84946,0.00000
8.260,-16.10675,-33.08050,1.30147
8.270,-16.08386,-32.64493,0.45846
8.280,-17.05222,-32.24484,0.40010
8.290,-16.32588,-32.65746,0.72635
8.300,-10.95912,-30.07266,7.95155
8.310,-7.06653,-30.40193,3.89259
8.320,-5.46376,-36.15119,1.60278
8.330,-5.07128,-37.70804,0.39248
8.340,-5.83348,-36.58874,1.11930
8.350,-6.09082,-35.57117,1.01757
8.360,-5.52170,-33.21194,2.92834
8.370,-6.24760,-32.60077,0.61117
8.380,-6.31848,-33.94191,0.00000
8.390,-5.05948,-37.07529,1.25900
8.400,-5.38581,-34.55783,2.51746
8.410,-7.35029,-26.67217,7.88566
8.420,-8.99528,-23.67105,3.00112
8.430,-9.12962,-24.02966,0.00000
8.440,-9.99103,-26.30492,0.00000
8.450,-12.36211,-28.38981,0.00000
8.460,-13.18365,-30.58167,0.00000
8.470,-14.07279,-32.66772,0.00000
8.480,-16.77939,-33.40994,0.00000
8.490,-18.66423,-33.65195,0.00000
8.500,-19.24838,-32.67324,0.97870
8.510,-20.13179,-33.25862,0.00000
8.520,-18.75370,-35.42223,1.37808
8.530,-19.30207,-35.83450,0.00000
8.540,-19.58568,-36.38526,0.00000
8.550,-19.99619,-37.66345,0.00000
8.560,-22.10719,-38.46128,0.00000
8.570,-20.97082,-39.51202,1.13637
8.580,-20.88357,-38.28749,1.31178
8.590,-21.37725,-38.67178,0.00000
8.600,-11.17438,-31.16957,17.70508
8.610,-6.74809,-30.43000,5.16586
8.620,-5.66370,-35.69459,1.08439
8.630,-5.45022,-38.24438,0.21348
8.640,-4.81192,-39.85828,0.63830
8.650,-5.11908,-40.29643,0.00000
8.660,-5.16696,-40.38316,0.00000
8.670,-5.27633,-40.58695,0.00000
8.680,-6.02138,-41.46381,0.00000
8.690,-6.03023,-43.10548,0.00000
8.700,-6.73323,-34.19649,8.90898
8.710,-7.25062,-33.92074,0.27575
8.720,-7.42832,-42.41488,0.00000
8.730,-8.52842,-48.07894,0.00000
8.740,-10.41592,-50.39317,0.00000
8.750,-12.12510,-51.68322,0.00000
8.760,-13.33186,-51.67719,0.00603
8.770,-15.88066,-50.49983,1.17736
8.780,-20.26986,-49.51864,0.98119
8.790,-26.34168,-41.33441,8.18423
8.800,-10.77781,-29.49268,27.40560
8.810,-6.79018,-25.20705,8.27326
8.820,-6.02591,-24.25642,1.71491
8.830,-6.02318,-25.48150,0.00273
8.840,-5.54828,-27.79634,0.47490
8.850,-5.57443,-29.60812,0.00000
8.860,-5.50400,-30.98854,0.07043
8.870,-5.94343,-31.96619,0.00000
8.880,-6.60271,-32.41618,0.00000
8.890,-6.10342,-34.90949,0.49929
8.900,-6.42318,-31.21243,3.69705
8.910,-7.07329,-28.40098,2.81146
8.920,-8.12338,-30.58148,0.00000
8.930,-9.26128,-34.31565,0.00000
8.940,-10.38318,-31.67149,2.64416
8.950,-12.56813,-30.98922,0.68227
8.960,-14.18486,-31.67936,0.00000
8.970,-15.60700,-31.88084,0.00000
8.980,-18.51523,-32.20953,0.00000
8.990,-23.85242,-34.20367,0.00000
9.000,-21.80371,-27.46006,8.79232
9.010,-17.06338,-25.59595,6.60445
9.020,-16.81857,-28.50762,0.24481
9.030,-17.74569,-31.01545,0.00000
9.040,-17.24017,-29.82651,1.69446
9.050,-17.77777,-29.76005,0.06646
9.060,-17.75205,-29.97144,0.02571
9.070,-17.73357,-29.84743,0.14249
9.080,-18.67124,-30.05439,0.00000
9.090,-19.26030,-30.58504,0.00000
9.100,-18.84884,-29.57770,1.41879
9.110,-17.04087,-30.03396,1.80797
9.120,-17.19599,-33.03092,0.00000
9.130,-19.28486,-33.21583,0.00000
9.140,-20.83055,-32.92597,0.28987
9.150,-23.37205,-32.76700,0.15897
9.160,-25.32835,-31.79669,0.97031
9.170,-26.32886,-31.64638,0.15031
9.180,-27.03696,-32.44930,0.00000
9.190,-28.37170,-34.50145,0.00000
9.200,-11.80798,-31.59516,19.47001
9.210,-6.95960,-26.80389,9.63965
9.220,-5.41520,-24.85311,3.49518
9.230,-5.32095,-25.57015,0.09426
9.240,-5.44022,-28.13884,0.00000
9.250,-5.64756,-30.22781,0.00000
9.260,-5.19252,-31.70780,0.45503
9.270,-5.49005,-33.09329,0.00000
9.280,-6.43752,-33.99681,0.00000
9.290,-5.95911,-34.10451,0.47841
9.300,-6.25235,-33.01349,1.09102
9.310,-6.99923,-33.49520,0.00000
9.320,-7.81330,-35.62649,0.00000
9.330,-9.12025,-35.71146,0.00000
9.340,-10.33800,-35.65805,0.05341
9.350,-12.10403,-35.82490,0.00000
9.360,-13.81677,-36.81623,0.00000
9.370,-15.69561,-37.64343,0.00000
9.380,-19.64807,-37.67086,0.00000
9.390,-26.29817,-37.45958,0.21128
9.400,-23.48519,-29.00241,11.27016
9.410,-21.56450,-27.06544,3.85766
9.420,-23.21231,-29.66792,0.00000
9.430,-27.29822,-34.63136,0.00000
9.440,-30.58530,-39.22993,0.00000
9.450,-30.86159,-40.28207,0.00000
9.460,-30.45124,-40.19123,0.50119
9.470,-30.51131,-40.21981,0.00000
9.480,-31.44323,-41.08453,0.00000
9.490,-32.06994,-42.06346,0.00000
9.500,-27.85462,-32.52895,13.74982
9.510,-27.78615,-32.01763,0.57980
9.520,-33.00689,-39.41325,0.00000
9.530,-37.41645,-47.20654,0.00000
9.540,-42.50387,-51.33512,0.00000
9.550,-44.69598,-52.60482,0.00000
9.560,-45.36067,-51.97165,0.63318
9.570,-45.36803,-50.82411,1.14754
9.580,-44.24487,-49.49652,2.45074
9.590,-43.43379,-48.61610,1.69150
9.600,-11.65851,-31.95077,48.44062
9.610,-6.84937,-26.79114,9.96877
9.620,-5.30346,-25.12259,3.21445
9.630,-4.96966,-26.00526,0.33380
9.640,-5.11432,-28.72652,0.00000
9.650,-5.49125,-31.44014,0.00000
9.660,-4.93244,-34.02827,0.55881
9.670,-5.24883,-36.83879,0.00000
9.680,-6.38967,-38.51277,0.00000
9.690,-5.99259,-39.92823,0.39708
9.700,-6.15996,-36.33667,3.59156
9.710,-6.86699,-34.69381,1.64286
9.720,-7.85680,-36.87476,0.00000
9.730,-9.17439,-41.04138,0.00000
9.740,-10.45109,-43.39528,0.00000
9.750,-12.53652,-44.72472,0.00000
9.760,-14.20557,-45.98689,0.00000
9.770,-16.21419,-46.74771,0.00000
9.780,-20.50132,-47.33968,0.00000
9.790,-28.86989,-43.00068,4.33901
9.800,-15.09280,-25.89345,30.88432
9.810,-12.20814,-24.40975,4.36835
9.820,-14.68947,-29.06209,0.00000
9.830,-21.94873,-34.16535,0.00000
9.840,-22.16294,-31.82952,2.33584
9.850,-21.35708,-31.26915,1.36623
9.860,-21.64442,-31.98195,0.00000
9.870,-21.29069,-32.05663,0.35373
9.880,-21.15478,-31.97921,0.21333
9.890,-21.82570,-32.82570,0.00000
9.900,-10.85392,-30.76623,13.03125
9.910,-6.66659,-31.05339,4.18734
9.920,-5.66860,-36.54870,0.99798
9.930,-5.27949,-37.86769,0.38911
9.940,-4.77922,-36.95418,1.41379
9.950,-4.99849,-35.23166,1.72251
9.960,-4.90654,-33.36870,1.95492
9.970,-5.42450,-32.89076,0.47794
9.980,-6.22986,-33.69496,0.00000
9.990,-5.82583,-36.72487,0.40404
10.000,-6.28021,-34.41930,2.30558
10.010,-6.98021,-26.88819,7.53110
10.020,-7.76086,-23.88327,3.00493
10.030,-8.86942,-24.13950,0.00000
10.040,-10.24829,-26.38134,0.00000
10.050,-12.20593,-28.28716,0.00000
10.060,-13.77949,-30.11072,0.00000
10.070,-15.72509,-32.35869,0.00000
10.080,-18.88563,-33.27761,0.00000
10.090,-22.40370,-33.64043,0.00000
10.100,-23.00440,-32.87508,0.76535
10.110,-23.42418,-33.49877,0.00000
10.120,-24.31072,-35.62603,0.00000
10.130,-25.42471,-35.93887,0.00000
10.140,-25.92062,-36.14012,0.00000
10.150,-25.64134,-32.34250,4.07689
10.160,-26.01867,-32.12043,0.22207
10.170,-27.67353,-37.20593,0.00000
10.180,-28.67797,-37.83873,0.00000
10.190,-29.89390,-38.37153,0.00000
10.200,-11.22079,-30.65156,26.39307
10.210,-6.62934,-29.80956,5.43346
10.220,-5.48663,-35.06840,1.14271
10.230,-5.20481,-38.26798,0.28182
10.240,-4.83423,-39.79944,0.37058
10.250,-5.10034,-35.22250,4.57693
10.260,-4.85678,-34.82750,0.63856
10.270,-5.34363,-38.90878,0.00000
10.280,-6.33564,-40.48793,0.00000
10.290,-5.77244,-41.81854,0.56319
10.300,-5.82160,-33.21624,8.60229
10.310,-5.02445,-32.74111,1.27229
10.320,-5.46385,-39.05074,0.00000
10.330,-7.04708,-41.15798,0.00000
10.340,-6.27474,-41.91758,0.77235
10.350,-6.10976,-34.19449,7.88807
10.360,-5.66071,-33.80862,0.83492
10.370,-5.90902,-39.79062,0.00000
10.380,-6.56405,-40.59733,0.00000
10.390,-5.97687,-39.84214,1.34237
10.400,-6.32224,-38.14182,1.70031
10.410,-4.90744,-35.34817,4.20844
10.420,-5.72978,-29.49854,5.84963
10.430,-10.99428,-27.15759,2.34095
10.440,-11.80336,-26.26474,0.89284
10.450,-10.99141,-25.54333,1.53337
10.460,-10.73472,-25.94222,0.25669
10.470,-11.15720,-28.10638,0.00000
10.480,-11.29878,-29.50339,0.00000
10.490,-11.32672,-29.35400,0.14939
10.500,-11.17111,-30.75408,0.15560
10.510,-11.27348,-31.72135,0.00000
10.520,-11.35732,-30.54765,1.17370
10.530,-11.07738,-30.49504,0.33254
10.540,-11.24276,-31.07896,0.00000
10.550,-11.41583,-30.56562,0.51334
10.560,-11.00782,-30.97599,0.40802
10.570,-10.83293,-30.68872,0.46215
10.580,-10.84934,-29.98226,0.70646
10.590,-11.31449,-30.48312,0.00000
10.600,-11.52168,-30.14524,0.33788
10.610,-11.15763,-30.36473,0.36405
10.620,-11.29066,-32.70949,0.00000
10.630,-11.31312,-32.90795,0.00000
10.640,-11.11809,-31.62089,1.48210
10.650,-10.96825,-31.71344,0.14984
10.660,-11.05152,-31.69396,0.01948
10.670,-11.85088,-30.57469,1.11927
10.680,-11.98190,-31.51705,0.00000
10.690,-11.28487,-32.84495,0.69703
10.700,-11.44700,-33.45881,0.00000
10.710,-11.29287,-34.13508,0.15413
10.720,-10.79503,-33.93047,0.70245
10.730,-10.93139,-33.75316,0.17730
10.740,-11.10336,-33.20015,0.55301
10.750,-11.65919,-33.17883,0.02132
10.760,-11.90596,-33.09496,0.08387
10.770,-11.95446,-32.84683,0.24813
10.780,-12.40226,-32.95096,0.00000
10.790,-11.96311,-33.21639,0.43916
10.800,-11.21383,-32.78342,1.18225
10.810,-11.11859,-32.49557,0.38309
10.820,-11.30022,-32.29321,0.20235
10.830,-11.84424,-31.60158,0.69163
10.840,-12.07219,-31.01608,0.58550
10.850,-11.83174,-30.70182,0.55471
10.860,-12.08095,-30.96390,0.00000
10.870,-12.26073,-31.54539,0.00000
10.880,-11.95580,-31.65280,0.30492
10.890,-11.86997,-31.09227,0.64635
10.900,-12.25729,-31.11520,0.00000
10.910,-12.73599,-31.70486,0.00000
10.920,-12.87706,-31.80137,0.00000
10.930,-12.89870,-31.55694,0.24443
10.940,-13.35143,-31.20461,0.35233
10.950,-13.50382,-31.55827,0.00000
10.960,-13.46285,-32.13329,0.04097
10.970,-13.75698,-32.00867,0.12463
10.980,-14.18798,-31.73130,0.27737
10.990,-14.53830,-31.77800,0.00000
11.000,-14.59960,-31.69055,0.08745
11.010,-14.58973,-31.52198,0.17845
11.020,-14.64512,-31.26575,0.25623
11.030,-14.58068,-31.36373,0.06444
11.040,-14.61513,-31.44037,0.00000
11.050,-14.85603,-30.99836,0.44201
11.060,-15.26057,-31.02540,0.00000
11.070,-15.16465,-30.93203,0.18929
11.080,-14.77492,-30.89116,0.43061
11.090,-14.96061,-30.93780,0.00000
11.100,-15.54556,-31.02554,0.00000
11.110,-15.99970,-31.39508,0.00000
11.120,-15.86936,-31.24526,0.28016
11.130,-15.99771,-31.29557,0.00000
11.140,-16.71768,-31.44161,0.00000
11.150,-16.80580,-31.35927,0.08234
11.160,-16.83698,-31.37325,0.00000
11.170,-17.70417,-31.62619,0.00000
11.180,-18.41226,-32.19568,0.00000
11.190,-18.14844,-31.91934,0.54016
11.200,-17.91204,-31.68994,0.46580
11.210,-18.33784,-31.91428,0.00000
11.220,-19.40119,-32.24915,0.00000
11.230,-20.43198,-33.04309,0.00000
11.240,-20.61291,-33.51801,0.00000
11.250,-21.23910,-34.08813,0.00000
11.260,-22.35368,-34.53081,0.00000
11.270,-22.24342,-34.27196,0.36910
11.280,-21.91689,-33.93427,0.66422
11.290,-22.49650,-33.86139,0.07288
11.300,-23.23527,-34.56521,0.00000
11.310,-23.71667,-35.14882,0.00000
11.320,-24.33948,-35.78924,0.00000
11.330,-24.27283,-35.89797,0.06665
11.340,-23.87012,-35.42434,0.87633
11.350,-23.65915,-36.08317,0.21097
11.360,-23.42061,-35.93699,0.38472
11.370,-21.84774,-34.20149,3.30837
11.380,-20.64896,-33.47023,1.93005
11.390,-20.71738,-33.69892,0.00000
11.400,-21.46225,-34.70505,0.00000
11.410,-22.20564,-35.41437,0.00000
11.420,-22.64926,-35.35321,0.06116
11.430,-22.51840,-35.03581,0.44827
11.440,-21.77252,-34.55455,1.22714
11.450,-21.99354,-34.83434,0.00000
11.460,-22.75296,-35.45367,0.00000
11.470,-23.60982,-36.15935,0.00000
11.480,-24.41425,-36.77556,0.00000
11.490,-24.06159,-36.67564,0.45259
11.500,-23.25318,-36.20360,1.28044
11.510,-23.75664,-36.10044,0.10315
11.520,-24.03868,-35.82815,0.27229
11.530,-24.14999,-36.21876,0.00000
11.540,-25.27867,-37.06460,0.00000
11.550,-25.45159,-37.45651,0.00000
11.560,-25.39800,-38.09662,0.05359
11.570,-26.10207,-37.99992,0.09670
11.580,-25.79456,-37.75351,0.55392
11.590,-25.29974,-37.53137,0.71695
11.600,-25.97907,-35.87331,1.65806
11.610,-26.49314,-34.12153,1.75178
11.620,-26.93730,-33.82898,0.29255
11.630,-27.53406,-34.95877,0.00000
11.640,-27.36722,-36.16545,0.16685
11.650,-27.10161,-36.76850,0.26560
11.660,-27.53647,-37.02603,0.00000
11.670,-27.89068,-36.94319,0.08284
11.680,-28.33966,-37.25633,0.00000
11.690,-29.59191,-37.93599,0.00000
11.700,-30.32531,-37.92874,0.00725
11.710,-30.31272,-38.06981,0.01258
11.720,-29.48251,-38.16865,0.83022
11.730,-28.96221,-37.98770,0.70124
11.740,-29.77949,-39.14907,0.00000
11.750,-30.43598,-40.00071,0.00000
11.760,-29.55350,-39.97215,0.91104
11.770,-28.40407,-39.45354,1.66803
11.780,-27.59946,-38.87246,1.38570
11.790,-25.79888,-38.88293,1.80058
11.800,-25.69604,-39.54133,0.10283
11.810,-26.52517,-39.65685,0.00000
11.820,-26.66450,-39.51438,0.14246
11.830,-27.43839,-40.31911,0.00000
11.840,-28.04262,-40.97028,0.00000
11.850,-28.90580,-41.48096,0.00000
11.860,-29.57884,-41.76855,0.00000
11.870,-30.09575,-41.94756,0.00000
11.880,-29.39755,-41.91292,0.73284
11.890,-28.24616,-41.25882,1.80549
11.900,-29.12339,-41.42057,0.00000
11.910,-28.34151,-41.11090,1.09155
11.920,-26.02444,-39.76160,3.66637
11.930,-23.85993,-37.58276,4.34335
11.940,-20.51782,-35.20020,5.72467
11.950,-18.60907,-33.86938,3.23957
11.960,-17.92064,-33.25890,1.29891
11.970,-18.13826,-33.45284,0.00000
11.980,-19.77634,-34.39277,0.00000
11.990,-21.65559,-35.52558,0.00000
12.000,-23.62430,-37.19800,0.00000
12.010,-25.31585,-38.18050,0.00000
12.020,-24.98598,-37.92447,0.58590
12.030,-24.98787,-38.19791,0.00000
12.040,-24.88523,-38.23290,0.10264
12.050,-22.56081,-36.48438,4.07293
12.060,-21.97725,-35.97042,1.09753
12.070,-22.10500,-33.88058,2.08983
12.080,-20.87681,-32.88180,2.22697
12.090,-18.87055,-33.16098,2.00626
12.100,-15.95755,-31.58854,4.48545
12.110,-14.33382,-30.55664,2.65563
12.120,-14.75444,-31.02493,0.00000
12.130,-16.62645,-32.41901,0.00000
12.140,-18.03059,-33.20409,0.00000
12.150,-17.64788,-32.35789,1.22892
12.160,-17.36750,-32.08259,0.55568
12.170,-18.28685,-32.65544,0.00000
12.180,-19.36446,-32.85891,0.00000
12.190,-20.61022,-33.44461,0.00000
12.200,-19.66477,-33.38551,1.00455
12.210,-18.41109,-32.46333,2.17587
12.220,-19.10035,-32.35648,0.10685
12.230,-20.17742,-32.89971,0.00000
12.240,-20.91058,-33.20529,0.00000
12.250,-21.11380,-33.28500,0.00000
12.260,-20.96132,-33.27560,0.16188
12.270,-20.31934,-32.96962,0.94796
12.280,-20.20695,-32.94236,0.13966
12.290,-20.46363,-32.97631,0.00000
12.300,-20.65658,-33.02685,0.00000
12.310,-20.46177,-33.03239,0.19481
12.320,-18.83278,-32.65183,2.00955
12.330,-17.45757,-32.04926,1.97778
12.340,-16.95424,-31.34714,1.20545
12.350,-17.15438,-31.56251,0.00000
12.360,-18.04314,-32.24074,0.00000
12.370,-19.28807,-32.79864,0.00000
12.380,-20.05759,-33.27817,0.00000
12.390,-20.10262,-32.97346,0.30471
12.400,-19.91072,-32.69036,0.47501
12.410,-19.12263,-32.42677,1.05168
12.420,-19.31855,-32.20838,0.21839
12.430,-19.60513,-32.21961,0.00000
12.440,-18.13912,-32.27040,1.46602
12.450,-18.89762,-32.71205,0.00000
12.460,-19.54338,-32.67860,0.03345
12.470,-18.08602,-32.06690,2.06906
12.480,-19.08357,-32.21753,0.00000
12.490,-18.72923,-32.43315,0.35433
12.500,-17.94355,-32.39331,0.82552
12.510,-19.08658,-33.22289,0.00000
12.520,-18.82309,-32.74943,0.73695
12.530,-19.30557,-32.69944,0.04999
12.540,-18.80843,-33.27389,0.49714
12.550,-18.37875,-33.38756,0.42968
12.560,-19.61620,-33.98038,0.00000
12.570,-19.05746,-33.01844,1.52068
12.580,-18.66451,-32.82783,0.58357
12.590,-18.06622,-33.18185,0.59829
12.600,-18.18444,-33.24543,0.00000
12.610,-18.91072,-33.42384,0.00000
12.620,-19.29481,-33.19518,0.22866
12.630,-18.76171,-32.67869,1.04959
12.640,-17.51784,-32.03306,1.88950
12.650,-17.86400,-32.23957,0.00000
12.660,-17.70366,-32.92116,0.16034
12.670,-17.61141,-33.00862,0.09225
12.680,-18.57207,-32.93389,0.07474
12.690,-18.14943,-32.76707,0.58945
12.700,-18.99669,-32.89250,0.00000
12.710,-18.90907,-32.78237,0.19774
12.720,-17.44527,-32.43369,1.81248
12.730,-18.28037,-31.82753,0.60616
12.740,-19.22980,-31.76362,0.06391
12.750,-19.39856,-32.05626,0.00000
12.760,-19.36817,-32.05135,0.03530
12.770,-17.85462,-32.12877,1.51355
12.780,-17.13435,-31.37241,1.47662
12.790,-18.49088,-31.32491,0.04751
12.800,-18.99172,-32.15251,0.00000
12.810,-17.61258,-32.18546,1.37914
12.820,-16.68442,-31.95210,1.16152
12.830,-16.65416,-31.91337,0.06899
12.840,-17.48979,-31.43074,0.48263
12.850,-19.17984,-31.24887,0.18187
12.860,-17.97262,-31.56041,1.20722
12.870,-15.84095,-31.48849,2.20359
12.880,-16.60892,-31.90008,0.00000
12.890,-17.95519,-31.96727,0.00000
12.900,-17.22691,-32.04946,0.72827
12.910,-16.61280,-32.54797,0.61411
12.920,-17.02957,-31.93247,0.61550
12.930,-17.38733,-31.73333,0.19914
12.940,-17.16871,-31.91975,0.21862
12.950,-17.46127,-32.00518,0.00000
12.960,-18.17043,-32.40419,0.00000
12.970,-18.53061,-31.83253,0.57167
12.980,-17.31793,-26.82637,6.21884
12.990,-16.35508,-24.46254,3.32667
13.000,-16.06341,-23.76949,0.98473
13.010,-14.48902,-19.87930,5.46458
13.020,-11.87610,-18.74009,3.75214
13.030,-10.11471,-19.06685,1.76139
13.040,-9.91310,-19.30582,0.20161
13.050,-10.51717,-20.22861,0.00000
13.060,-10.94937,-21.25964,0.00000
13.070,-11.68194,-22.83445,0.00000
13.080,-12.59948,-23.12953,0.00000
13.090,-12.02689,-23.57259,0.57259
13.100,-12.11100,-24.19555,0.00000
13.110,-12.88143,-24.77086,0.00000
13.120,-13.27403,-25.96448,0.00000
13.130,-12.93858,-19.97709,6.32285
13.140,-13.42649,-18.69929,1.27780
13.150,-15.75046,-20.95875,0.00000
