frame,pts_seconds,gray_mean,mean_absolute_difference
2511,100.440,92.5715,4.8615
2512,100.480,92.4485,5.1330
2513,100.520,92.3531,4.8276
2514,100.560,92.8017,5.3936
2515,100.600,93.4660,6.2488
2516,100.640,92.8799,5.5754
2517,100.680,92.6295,5.5182
2518,100.720,92.3212,5.4133
2519,100.760,92.0608,5.2792
2520,100.800,91.9908,4.6365
2521,100.840,91.6858,4.7367
2522,100.880,91.6410,4.2674
2523,100.920,91.8174,4.1774
2524,100.960,92.6060,4.6422
2525,101.000,91.8099,3.9441
2526,101.040,91.7989,4.4811
2527,101.080,91.6134,4.4203
2528,101.120,91.0857,5.1444
2529,101.160,90.7899,5.5838
2530,101.200,90.6426,5.3889
2531,101.240,90.7476,6.1836
2532,101.280,91.2006,6.7321
2533,101.320,91.4728,6.9094
2534,101.360,91.4511,6.7126
2535,101.400,91.8152,7.0041
2536,101.440,91.8895,7.0565
2537,101.480,92.4792,6.3779
2538,101.520,93.0787,6.9552
2539,101.560,93.4375,6.9946
2540,101.600,92.9285,6.9935
2541,101.640,91.9840,6.6760
2542,101.680,91.4673,6.1873
2543,101.720,90.9833,5.7736
2544,101.760,90.9285,4.8846
2545,101.800,51.4444,45.2515
2546,101.840,50.8839,3.8937
2547,101.880,50.1101,7.1087
2548,101.920,49.1678,7.7140
2549,101.960,48.9418,7.3276
2550,102.000,47.9525,6.8678
2551,102.040,47.0867,4.1828
2552,102.080,46.9565,5.3843
2553,102.120,45.9011,5.7944
2554,102.160,45.8728,6.3792
2555,102.200,45.1179,7.2333
2556,102.240,44.7951,4.3500
2557,102.280,44.4821,5.8143
2558,102.320,43.3746,8.5472
2559,102.360,41.8285,5.8423
2560,102.400,40.3525,6.8069
2561,102.440,38.8713,7.0410
2562,102.480,37.6325,5.1667
2563,102.520,36.5396,5.3078
2564,102.560,36.9931,4.0378
2565,102.600,36.4777,4.4867
2566,102.640,36.1835,4.8130
2567,102.680,35.5572,6.4035
2568,102.720,35.3141,3.8893
2569,102.760,34.7995,6.3243
2570,102.800,34.5210,6.6025
2571,102.840,34.6147,7.2659
2572,102.880,34.6816,5.6044
2573,102.920,34.5165,5.8974
2574,102.960,34.4460,6.8072
2575,103.000,34.1393,2.9119
2576,103.040,34.8994,6.9352
2577,103.080,36.3372,4.6163
2578,103.120,37.5076,4.6778
2579,103.160,39.0323,5.4278
2580,103.200,28.4869,34.6596
2581,103.240,49.9546,37.4953
2582,103.280,93.3416,53.9362
2583,103.320,110.6046,24.9105
2584,103.360,99.4772,21.8079
2585,103.400,83.6210,26.8149
2586,103.440,70.4422,22.4396
2587,103.480,64.3615,12.3019
2588,103.520,60.1211,9.8256
2589,103.560,56.9971,12.5347
2590,103.600,55.4831,9.7961
2591,103.640,53.7851,9.6330
2592,103.680,52.8940,8.1330
2593,103.720,50.7478,9.6048
2594,103.760,47.5165,11.2091
2595,103.800,44.6299,12.6546
2596,103.840,44.0547,9.1947
2597,103.880,47.4438,12.3953
2598,103.920,52.3247,17.4812
2599,103.960,56.0846,18.5895
2600,104.000,59.0918,21.7340
2601,104.040,62.6961,23.6779
2602,104.080,66.6552,16.7492
2603,104.120,68.6644,11.5268
2604,104.160,65.0303,20.5692
2605,104.200,64.9266,21.6985
2606,104.240,66.2565,21.8158
2607,104.280,68.8893,18.6721
2608,104.320,67.4014,11.7253
2609,104.360,67.6918,7.1639
2610,104.400,66.8849,9.0790
2611,104.440,65.2390,8.5604
2612,104.480,65.0053,8.2808
2613,104.520,63.6074,9.9176
2614,104.560,61.8041,11.9462
2615,104.600,60.1037,14.6182
2616,104.640,53.4861,23.1810
2617,104.680,45.2066,24.3724
2618,104.720,39.6417,21.5061
2619,104.760,36.3987,15.9058
2620,104.800,37.0296,9.7778
2621,104.840,39.3706,12.6339
2622,104.880,43.0217,12.8458
2623,104.920,47.5431,13.3737
2624,104.960,56.4789,20.3624
2625,105.000,59.6674,14.9118
2626,105.040,61.1362,15.6370
2627,105.080,61.9784,16.0538
2628,105.120,63.5835,14.3474
2629,105.160,65.0273,10.2016
2630,105.200,67.0130,9.1560
2631,105.240,71.2837,23.6267
2632,105.280,72.2022,11.3886
2633,105.320,74.8908,16.1185
2634,105.360,80.7767,40.7838
2635,105.400,79.5787,7.3238
2636,105.440,78.0765,7.4588
2637,105.480,76.5106,10.2783
2638,105.520,73.9840,10.1106
2639,105.560,69.0101,20.1194
2640,105.600,67.0013,14.4494
2641,105.640,66.6998,15.4796
2642,105.680,67.9885,12.3675
2643,105.720,69.3106,11.9010
2644,105.760,71.6204,17.8131
2645,105.800,74.2544,18.2270
2646,105.840,75.6256,19.8458
2647,105.880,77.3876,16.0258
2648,105.920,78.0211,20.8093
2649,105.960,78.0106,25.1331
2650,106.000,75.2354,20.4695
2651,106.040,70.4910,20.2602
2652,106.080,64.3013,23.3364
2653,106.120,54.6994,21.8958
2654,106.160,47.1565,18.9919
2655,106.200,40.9850,15.0704
2656,106.240,39.8628,11.1656
2657,106.280,49.4796,39.3647
2658,106.320,49.6558,13.7226
2659,106.360,49.0625,12.3591
2660,106.400,47.8966,13.8838
2661,106.440,47.3295,8.6996
2662,106.480,46.6845,10.6911
2663,106.520,46.4364,7.5383
2664,106.560,45.9504,7.9161
2665,106.600,46.6161,4.7460
2666,106.640,47.2409,5.3985
2667,106.680,47.6031,7.2578
2668,106.720,47.2835,9.5585
2669,106.760,46.3258,12.8949
2670,106.800,45.9092,13.8438
2671,106.840,45.8209,12.7578
2672,106.880,46.2151,12.2027
2673,106.920,47.0862,12.8977
2674,106.960,47.0598,11.4257
2675,107.000,48.1337,10.9251
2676,107.040,50.2287,10.3937
2677,107.080,52.3587,12.1342
2678,107.120,54.5257,9.8508
2679,107.160,55.3667,17.4279
2680,107.200,55.3524,18.1246
2681,107.240,55.0665,11.0997
2682,107.280,55.5241,11.1672
2683,107.320,57.2124,14.8028
2684,107.360,57.5624,16.1386
2685,107.400,56.8577,16.1256
2686,107.440,56.4964,18.0133
2687,107.480,57.0733,10.7990
2688,107.520,56.8890,8.4288
2689,107.560,56.0778,9.6934
2690,107.600,54.8855,12.3886
2691,107.640,53.3403,9.1152
2692,107.680,53.2485,7.5832
2693,107.720,53.2759,6.4340
2694,107.760,53.1249,9.1731
2695,107.800,52.0972,9.7766
2696,107.840,51.9758,10.2942
2697,107.880,52.7713,8.9948
2698,107.920,52.4999,13.5249
2699,107.960,52.9953,8.3150
2700,108.000,53.9384,8.6103
2701,108.040,54.2512,8.1620
2702,108.080,55.0653,7.8674
2703,108.120,55.4080,6.4626
2704,108.160,56.3269,7.0592
2705,108.200,55.3015,10.3387
2706,108.240,55.1376,11.5886
2707,108.280,55.6568,9.2672
2708,108.320,55.3504,10.8143
2709,108.360,55.2544,11.4128
2710,108.400,55.0035,11.5515
2711,108.440,54.2050,15.0762
2712,108.480,54.3006,15.2874
2713,108.520,53.8409,11.6055
2714,108.560,87.8815,65.2557
2715,108.600,73.5238,18.0789
2716,108.640,86.1743,15.6303
2717,108.680,73.3462,15.7027
2718,108.720,84.5933,14.3791
2719,108.760,73.0247,14.4593
2720,108.800,64.2303,45.6902
2721,108.840,50.7485,29.2871
2722,108.880,67.7198,29.2207
2723,108.920,62.8733,27.3285
2724,108.960,80.2208,30.3850
2725,109.000,75.3340,23.3712
2726,109.040,81.8214,12.9722
2727,109.080,76.3538,10.2502
2728,109.120,80.5567,10.7318
2729,109.160,76.0008,12.0517
2730,109.200,78.5292,6.3403
2731,109.240,77.4867,9.2541
2732,109.280,81.4124,9.7857
2733,109.320,79.1592,7.2485
2734,109.360,82.4099,7.4697
2735,109.400,80.8338,11.5132
2736,109.440,83.9404,18.0822
2737,109.480,93.4788,69.6990
2738,109.520,71.9328,52.1429
2739,109.560,57.1760,39.6980
2740,109.600,75.8528,28.4565
2741,109.640,64.8215,18.3285
2742,109.680,73.8304,22.1587
2743,109.720,60.3038,22.0694
2744,109.760,67.8571,19.0819
2745,109.800,56.3976,16.1187
2746,109.840,68.0027,16.9796
2747,109.880,58.7894,16.1346
2748,109.920,67.5880,12.6738
2749,109.960,60.6400,13.4855
2750,110.000,71.5045,14.0662
2751,110.040,67.4182,14.2808
2752,110.080,75.4340,12.4428
2753,110.120,71.6392,12.5650
2754,110.160,79.1085,12.9615
2755,110.200,75.5646,11.1316
2756,110.240,80.9097,8.9660
2757,110.280,77.6380,12.0337
2758,110.320,82.6805,12.0490
2759,110.360,76.7294,9.7169
2760,110.400,83.3610,11.3661
2761,110.440,77.5845,12.2893
2762,110.480,84.9999,13.4110
2763,110.520,81.9001,12.9803
2764,110.560,87.9903,13.7056
2765,110.600,82.5942,14.4690
2766,110.640,90.4889,11.8376
2767,110.680,85.3198,12.6537
2768,110.720,94.1342,13.2751
2769,110.760,89.7642,13.6107
2770,110.800,99.4959,14.7083
2771,110.840,96.8885,16.3715
2772,110.880,105.4812,15.7558
2773,110.920,99.0601,9.8644
2774,110.960,108.4033,14.6293
2775,111.000,98.3875,15.5501
2776,111.040,104.1561,14.6061
2777,111.080,94.7287,13.9258
2778,111.120,103.2158,16.0441
2779,111.160,96.2085,15.0758
2780,111.200,100.2424,15.0478
2781,111.240,83.3799,78.2732
2782,111.280,82.2542,29.1064
2783,111.320,79.8062,27.1102
2784,111.360,75.6324,23.0890
2785,111.400,72.2865,21.9629
2786,111.440,69.8358,17.0315
2787,111.480,67.2477,16.3024
2788,111.520,65.6053,17.1458
2789,111.560,65.8260,14.4926
2790,111.600,67.1071,13.7698
2791,111.640,69.2009,17.5180
2792,111.680,72.3410,21.2475
2793,111.720,75.4637,21.8789
2794,111.760,77.0245,21.9510
2795,111.800,78.1435,22.8058
2796,111.840,77.4591,18.7577
2797,111.880,75.8651,20.4275
2798,111.920,65.4188,47.9287
2799,111.960,72.1239,37.7521
2800,112.000,82.4309,33.3585
2801,112.040,84.9612,24.4453
2802,112.080,84.0277,13.8029
2803,112.120,81.7568,22.3762
2804,112.160,78.8483,19.1944
2805,112.200,79.2957,11.5013
2806,112.240,78.9126,13.0239
2807,112.280,77.3172,13.7191
2808,112.320,73.9659,15.6086
2809,112.360,72.5610,17.1951
2810,112.400,70.0781,15.8383
2811,112.440,67.3201,14.7561
2812,112.480,66.7398,14.6148
2813,112.520,46.5739,51.3199
2814,112.560,45.2067,15.2394
2815,112.600,46.7770,17.0594
2816,112.640,48.0776,24.8982
2817,112.680,44.6570,19.3525
2818,112.720,42.4296,14.1085
2819,112.760,45.3895,13.7791
2820,112.800,50.0940,18.2364
2821,112.840,51.5594,16.5357
2822,112.880,53.3500,15.4883
2823,112.920,53.2753,11.5449
2824,112.960,54.1314,13.7339
2825,113.000,54.6283,12.9481
2826,113.040,54.7714,14.5621
2827,113.080,54.1958,14.0519
2828,113.120,53.7635,18.2173
2829,113.160,52.3981,17.0897
2830,113.200,49.7088,19.1212
2831,113.240,47.8026,17.4852
2832,113.280,46.6887,17.4711
2833,113.320,45.4368,16.0824
2834,113.360,43.7960,15.8472
2835,113.400,44.7322,16.6217
2836,113.440,46.3283,18.1792
2837,113.480,47.2194,19.4917
2838,113.520,117.8449,84.5032
2839,113.560,116.3508,7.1062
2840,113.600,115.5978,5.0593
2841,113.640,113.6532,7.0418
2842,113.680,113.3419,9.1424
2843,113.720,113.5917,11.2133
2844,113.760,110.0424,13.4102
2845,113.800,106.1092,10.5902
2846,113.840,104.1753,10.5135
2847,113.880,101.3792,8.5365
2848,113.920,97.9132,9.6546
2849,113.960,98.0749,9.8044
2850,114.000,93.6244,14.7115
2851,114.040,89.4804,14.0307
2852,114.080,83.6344,16.1115
2853,114.120,78.8936,15.6719
2854,114.160,73.6242,13.1460
2855,114.200,69.2353,19.2328
2856,114.240,66.0938,18.4344
2857,114.280,62.6225,12.2203
2858,114.320,75.2964,46.1304
2859,114.360,76.9734,22.5301
2860,114.400,78.9351,22.5943
2861,114.440,79.0525,20.8447
2862,114.480,79.6317,18.6062
2863,114.520,81.7562,13.7017
2864,114.560,82.8676,15.1439
2865,114.600,82.4903,17.0758
2866,114.640,81.7681,17.7188
2867,114.680,82.4626,16.1294
2868,114.720,83.0483,10.1377
2869,114.760,83.7340,6.2485
2870,114.800,84.7172,8.4178
2871,114.840,84.1757,12.0340
2872,114.880,61.5164,43.3840
2873,114.920,61.6013,9.2504
2874,114.960,61.1143,13.0194
2875,115.000,66.2023,15.9437
2876,115.040,73.6603,21.7976
2877,115.080,69.7882,21.5451
2878,115.120,50.7111,39.0254
2879,115.160,54.1536,18.3511
2880,115.200,53.3099,13.0360
2881,115.240,53.0365,12.8957
2882,115.280,55.4381,10.3821
2883,115.320,68.8609,25.7930
2884,115.360,67.7707,22.5137
2885,115.400,84.0701,37.9630
2886,115.440,84.3772,2.1945
2887,115.480,83.9029,2.1286
2888,115.520,84.9851,2.8556
2889,115.560,84.4465,1.9593
2890,115.600,85.0297,1.6861
2891,115.640,85.4719,2.6440
2892,115.680,85.7258,4.8685
2893,115.720,84.9063,5.9444
2894,115.760,83.6586,6.4156
2895,115.800,81.6410,9.4053
2896,115.840,80.9483,12.1974
2897,115.880,79.3839,14.0006
2898,115.920,80.9513,15.8137
2899,115.960,129.0163,63.5058
2900,116.000,125.0850,11.7637
2901,116.040,125.0697,11.4606
2902,116.080,125.2851,11.1938
2903,116.120,126.9444,11.3326
2904,116.160,124.0294,12.0872
2905,116.200,124.0428,11.7506
2906,116.240,124.3119,11.3109
2907,116.280,123.7333,11.5193
2908,116.320,123.8713,11.5788
2909,116.360,126.9934,14.0028
2910,116.400,126.7401,13.1319
2911,116.440,126.4267,16.3747
2912,116.480,126.4555,16.3280
2913,116.520,122.6899,15.0169
2914,116.560,126.0155,13.4415
2915,116.600,120.6183,15.6982
2916,116.640,124.0121,13.4880
2917,116.680,120.3815,13.6376
2918,116.720,127.9251,16.9743
2919,116.760,120.3233,17.0690
2920,116.800,122.3196,13.5552
2921,116.840,123.5660,15.8150
2922,116.880,122.9990,15.9619
2923,116.920,122.8972,25.9803
2924,116.960,94.4269,61.0444
2925,117.000,123.9896,61.6010
2926,117.040,76.4106,65.6859
2927,117.080,82.1244,13.8130
2928,117.120,82.4408,10.8791
2929,117.160,87.1620,10.4368
2930,117.200,85.1678,13.4819
2931,117.240,83.2820,19.9255
2932,117.280,79.7573,27.7906
2933,117.320,90.4529,37.4851
2934,117.360,80.8243,37.0179
2935,117.400,80.8292,25.9742
2936,117.440,75.2679,23.1708
2937,117.480,85.8392,26.7781
2938,117.520,91.5210,32.5003
2939,117.560,93.7715,27.6978
2940,117.600,85.5472,19.5231
2941,117.640,91.5531,19.8607
2942,117.680,85.2496,24.9601
2943,117.720,89.9152,26.8419
2944,117.760,83.9695,31.3335
2945,117.800,124.6005,64.4596
2946,117.840,92.9657,57.2969
2947,117.880,125.9236,58.7403
2948,117.920,92.9517,58.0072
2949,117.960,127.8558,59.9270
2950,118.000,91.3344,60.0646
2951,118.040,126.6348,59.9769
2952,118.080,90.0187,59.6328
2953,118.120,122.8674,56.0416
2954,118.160,91.5533,54.8640
2955,118.200,125.6116,57.1810
2956,118.240,97.6501,58.6804
2957,118.280,123.2831,56.6675
2958,118.320,105.1392,57.6660
2959,118.360,123.7508,57.6585
2960,118.400,102.9799,60.3092
2961,118.440,124.0748,60.2568
2962,118.480,99.9555,59.5489
2963,118.520,125.3281,60.2613
2964,118.560,97.8823,60.5252
2965,118.600,123.7476,59.0503
2966,118.640,93.7373,58.3631
2967,118.680,88.9040,27.6215
2968,118.720,94.0378,22.7885
2969,118.760,95.6871,22.5056
2970,118.800,94.3781,20.4553
2971,118.840,87.5795,13.4777
2972,118.880,81.5760,18.8384
2973,118.920,76.0124,26.5883
2974,118.960,75.2707,33.9895
2975,119.000,74.8816,33.7767
2976,119.040,71.8702,32.1076
2977,119.080,72.2582,23.9017
2978,119.120,68.8073,14.1816
2979,119.160,124.1647,72.9938
2980,119.200,82.2182,64.9478
2981,119.240,123.9935,64.8833
2982,119.280,83.8367,61.9428
2983,119.320,123.7485,61.8172
2984,119.360,85.8479,59.5535
2985,119.400,124.0229,60.1961
2986,119.440,87.8214,58.1986
2987,119.480,120.9658,56.5685
2988,119.520,89.1574,55.0412
2989,119.560,121.1992,55.3520
2990,119.600,89.9646,54.8087
2991,119.640,121.1592,54.3301
2992,119.680,91.8137,53.4587
2993,119.720,120.9602,53.3306
2994,119.760,92.8647,52.7658
2995,119.800,125.2663,56.3971
2996,119.840,95.7460,57.3381
2997,119.880,121.7656,53.5424
2998,119.920,97.8855,53.6957
2999,119.960,127.5618,57.6774
3000,120.000,99.3194,57.4521
3001,120.040,123.6090,53.4308
3002,120.080,101.6054,52.4705
3003,120.120,126.1612,54.9048
3004,120.160,81.0641,62.0283
3005,120.200,83.2809,11.3635
3006,120.240,80.8571,11.1760
3007,120.280,81.4092,12.4566
3008,120.320,76.9772,11.5814
3009,120.360,76.9846,11.0845
3010,120.400,66.7298,18.4001
3011,120.440,66.3476,23.3544
3012,120.480,51.2022,27.4774
3013,120.520,58.9072,28.7515
3014,120.560,50.7474,25.8007
3015,120.600,60.6235,23.3673
3016,120.640,53.8497,22.0186
3017,120.680,59.6787,19.1145
3018,120.720,58.8511,15.8891
3019,120.760,63.3800,14.7879
3020,120.800,61.3858,18.5558
3021,120.840,71.5468,22.6948
3022,120.880,55.7856,26.2201
3023,120.920,61.7045,31.9789
3024,120.960,34.1187,36.2618
3025,121.000,43.4121,36.8788
3026,121.040,19.1881,31.7390
3027,121.080,43.9247,32.4882
3028,121.120,49.5756,52.7574
3029,121.160,64.7015,26.4273
3030,121.200,46.9612,34.5983
3031,121.240,66.9876,39.1173
3032,121.280,65.5972,36.5455
3033,121.320,78.1510,31.6311
3034,121.360,76.3183,27.8039
3035,121.400,78.7706,21.5933
3036,121.440,72.8412,17.8326
3037,121.480,78.9732,15.7190
3038,121.520,72.5612,18.0888
3039,121.560,77.6703,16.0897
3040,121.600,72.4197,16.5076
3041,121.640,76.9819,12.2820
3042,121.680,72.3766,17.0558
3043,121.720,71.4321,15.0416
3044,121.760,69.3517,16.4583
3045,121.800,67.8881,12.3568
3046,121.840,67.0506,5.8058
3047,121.880,66.7006,11.9867
3048,121.920,64.7144,12.0192
3049,121.960,63.0251,11.4034
3050,122.000,62.3755,11.9368
3051,122.040,63.1249,10.4299
3052,122.080,65.9881,12.1835
3053,122.120,68.8519,14.9958
3054,122.160,69.7176,14.7178
3055,122.200,69.5169,14.3915
3056,122.240,67.4943,13.7231
3057,122.280,123.9481,75.3240
3058,122.320,129.5522,9.3935
3059,122.360,124.2187,9.7587
3060,122.400,128.8255,9.3026
3061,122.440,127.3874,10.8795
3062,122.480,128.0929,10.8607
3063,122.520,124.0308,9.0072
3064,122.560,131.6972,12.5023
3065,122.600,124.3146,12.1406
3066,122.640,127.6985,8.7234
3067,122.680,127.9511,11.6159
3068,122.720,127.7394,11.4522
3069,122.760,121.9122,11.8347
3070,122.800,128.8548,11.9357
3071,122.840,120.6801,13.2925
3072,122.880,128.1896,12.6187
3073,122.920,124.5899,14.7840
3074,122.960,130.9197,13.5007
3075,123.000,120.5764,15.2251
3076,123.040,89.8069,60.6659
3077,123.080,120.4488,60.4978
3078,123.120,87.2327,60.4856
3079,123.160,120.5412,60.3446
3080,123.200,86.1491,60.2610
3081,123.240,122.7575,60.5227
3082,123.280,84.1526,61.3008
3083,123.320,123.3935,61.5051
3084,123.360,84.5692,61.3006
3085,123.400,122.1402,60.5212
3086,123.440,83.8031,60.9976
3087,123.480,121.9303,61.1563
3088,123.520,84.4494,61.1567
3089,123.560,121.3178,60.8607
3090,123.600,84.7503,60.7345
3091,123.640,120.6901,60.4112
3092,123.680,85.8547,60.2477
3093,123.720,120.9822,60.0762
3094,123.760,85.8588,60.0576
3095,123.800,121.1815,60.1070
3096,123.840,82.7208,60.3106
3097,123.880,121.3208,60.1512
3098,123.920,81.0425,60.7324
3099,123.960,121.5205,60.9933
3100,124.000,79.3692,62.1375
3101,124.040,121.3065,62.2263
3102,124.080,76.8047,65.5901
3103,124.120,125.8581,66.2395
3104,124.160,23.0086,107.0849
3105,124.200,50.4745,31.3109
3106,124.240,45.1856,30.9857
3107,124.280,62.3588,38.3314
3108,124.320,75.6133,51.1642
3109,124.360,90.6612,41.6662
3110,124.400,76.5129,29.9143
3111,124.440,79.5799,22.8585
3112,124.480,72.3670,26.1825
3113,124.520,77.8699,28.5978
3114,124.560,65.7827,31.6139
3115,124.600,70.6515,32.2414
3116,124.640,57.7552,29.7067
3117,124.680,68.0241,24.5601
3118,124.720,59.2147,26.0981
3119,124.760,61.5161,52.1902
3120,124.800,40.6336,28.6917
3121,124.840,58.4558,23.7100
3122,124.880,43.9482,22.2899
3123,124.920,58.3278,22.1216
3124,124.960,43.7776,26.1424
3125,125.000,45.0122,18.4176
3126,125.040,50.5067,20.7131
3127,125.080,55.1891,15.9904
3128,125.120,57.3405,8.2564
3129,125.160,57.6528,7.4256
3130,125.200,55.8903,9.6422
3131,125.240,54.3358,10.4047
3132,125.280,53.8214,10.1451
3133,125.320,54.3461,18.4182
3134,125.360,54.7319,18.2905
3135,125.400,54.7686,19.5310
3136,125.440,55.6133,17.4506
3137,125.480,122.4426,82.3762
3138,125.520,86.7017,57.8408
3139,125.560,126.4150,61.0403
3140,125.600,85.0794,61.8352
3141,125.640,124.3803,59.8435
3142,125.680,71.2049,70.4598
3143,125.720,121.0489,67.2492
3144,125.760,71.0583,67.9565
3145,125.800,120.7942,67.8032
3146,125.840,70.9731,67.7571
3147,125.880,121.6012,68.4653
3148,125.920,70.9315,68.7642
3149,125.960,118.9012,67.3646
3150,126.000,70.9856,67.3303
3151,126.040,123.5772,71.3676
3152,126.080,71.6923,70.9813
3153,126.120,122.5094,69.4577
3154,126.160,71.7122,69.8440
3155,126.200,121.0878,67.7565
3156,126.240,71.3413,68.2439
3157,126.280,88.6444,49.8385
3158,126.320,86.1499,15.2240
3159,126.360,92.0247,16.6438
3160,126.400,91.9619,17.6706
3161,126.440,103.5725,23.3696
3162,126.480,101.4792,22.4850
3163,126.520,108.0905,20.3228
3164,126.560,104.6358,19.7613
3165,126.600,111.0431,18.5542
3166,126.640,105.9463,17.2533
3167,126.680,110.4598,15.9260
3168,126.720,108.5819,18.6621
3169,126.760,109.6947,19.7581
3170,126.800,104.0945,18.2812
3171,126.840,108.0699,18.9908
3172,126.880,102.9727,20.1942
3173,126.920,106.2690,20.2710
3174,126.960,100.7163,18.1809
3175,127.000,106.6804,18.4701
3176,127.040,102.0990,15.8768
3177,127.080,104.1419,18.3092
3178,127.120,100.9348,14.0792
3179,127.160,106.0219,15.4058
3180,127.200,102.3372,15.5608
3181,127.240,68.1114,56.2855
3182,127.280,67.2258,13.1403
3183,127.320,72.1358,14.8997
3184,127.360,69.6652,15.6122
3185,127.400,73.6783,17.3267
3186,127.440,69.9482,18.0668
3187,127.480,74.4985,18.4907
3188,127.520,67.4516,20.1480
3189,127.560,74.3828,23.8235
3190,127.600,60.4055,24.1721
3191,127.640,70.6097,23.3509
3192,127.680,56.7095,20.3635
3193,127.720,70.1379,21.0512
3194,127.760,57.4271,21.1872
3195,127.800,69.8037,20.5426
3196,127.840,56.7828,19.9569
3197,127.880,69.5765,21.1364
3198,127.920,58.6007,22.3255
3199,127.960,70.7526,20.6751
3200,128.000,60.6159,20.4817
3201,128.040,71.6008,18.8172
3202,128.080,61.7762,19.0769
3203,128.120,71.7387,18.1936
3204,128.160,61.3672,18.7661
3205,128.200,61.7310,7.9094
3206,128.240,61.6877,5.5073
3207,128.280,60.7522,5.4733
3208,128.320,59.6943,6.3344
3209,128.360,58.7283,6.6690
3210,128.400,57.9403,7.0497
3211,128.440,57.4888,7.5560
3212,128.480,56.7532,7.3546
3213,128.520,55.5936,6.3974
3214,128.560,55.0431,5.3374
3215,128.600,55.7800,7.5038
3216,128.640,76.7360,56.0637
3217,128.680,55.3776,55.7208
3218,128.720,68.2981,54.0366
3219,128.760,55.2797,54.1889
3220,128.800,58.5026,49.7151
3221,128.840,53.9745,49.8626
3222,128.880,44.2756,38.7885
3223,128.920,53.2344,38.5339
3224,128.960,42.1519,35.5053
3225,129.000,53.5642,37.4574
3226,129.040,48.7195,36.9419
3227,129.080,59.3251,42.2026
3228,129.120,63.9342,44.7193
3229,129.160,61.1224,47.8356
3230,129.200,66.9529,48.8419
3231,129.240,61.6452,48.4323
3232,129.280,70.2995,50.1369
3233,129.320,70.0062,49.5608
3234,129.360,71.4147,14.2323
3235,129.400,38.6147,46.3923
3236,129.440,34.1140,31.7097
3237,129.480,54.0258,33.1340
3238,129.520,55.3192,32.8532
3239,129.560,65.7424,31.0466
3240,129.600,56.4786,30.5340
3241,129.640,59.0160,29.8556
3242,129.680,46.4294,26.1981
3243,129.720,52.2074,22.2734
3244,129.760,40.4787,20.0841
3245,129.800,77.1187,48.6730
3246,129.840,127.5272,69.2753
3247,129.880,74.7736,71.3006
3248,129.920,127.4319,71.1019
3249,129.960,74.1144,71.3054
3250,130.000,126.9935,71.1353
3251,130.040,76.3947,69.3343
3252,130.080,131.2708,72.9374
3253,130.120,78.5599,71.9672
3254,130.160,126.8001,68.2201
3255,130.200,78.7749,68.8150
3256,130.240,129.0203,70.4842
3257,130.280,78.4501,70.2540
3258,130.320,128.2275,69.6825
3259,130.360,71.6735,72.5247
3260,130.400,70.2515,11.1827
3261,130.440,78.9601,11.4714
3262,130.480,74.5187,14.5165
3263,130.520,79.7748,17.6131
3264,130.560,62.2253,25.4647
3265,130.600,65.3543,27.3224
3266,130.640,49.6733,32.3187
3267,130.680,65.5451,34.4828
3268,130.720,52.5201,28.0003
3269,130.760,65.0301,28.2182
3270,130.800,51.5291,28.5669
3271,130.840,65.4887,27.4838
3272,130.880,54.9698,26.1990
3273,130.920,67.8687,26.3176
3274,130.960,59.5747,26.5153
3275,131.000,69.2161,25.0175
3276,131.040,58.7528,22.8528
3277,131.080,74.4562,41.2606
3278,131.120,67.4190,32.1497
3279,131.160,79.3580,31.7237
3280,131.200,73.2003,31.3637
3281,131.240,75.2858,30.0711
3282,131.280,72.4276,28.7269
3283,131.320,75.4684,24.0797
3284,131.360,74.0478,21.9456
3285,131.400,76.4772,23.5290
3286,131.440,78.6368,24.8690
3287,131.480,81.3563,23.7890
3288,131.520,81.9131,21.8137
3289,131.560,81.5722,23.8665
3290,131.600,78.2499,24.2594
3291,131.640,74.7247,28.6023
3292,131.680,67.2465,34.7619
3293,131.720,69.9284,38.3873
3294,131.760,66.2200,39.0180
3295,131.800,92.9467,53.4622
3296,131.840,131.2142,63.1719
3297,131.880,93.6001,62.3406
3298,131.920,130.7285,62.3903
3299,131.960,96.1874,59.3936
3300,132.000,130.4013,59.9407
3301,132.040,95.4223,58.5229
3302,132.080,135.9917,62.1601
3303,132.120,95.3633,60.4528
3304,132.160,135.5178,60.3492
3305,132.200,93.3625,61.7294
3306,132.240,128.9678,56.7092
3307,132.280,92.1504,56.7060
3308,132.320,72.0340,50.2164
3309,132.360,74.3990,22.9738
3310,132.400,70.3465,26.8139
3311,132.440,73.1492,23.8569
3312,132.480,74.9178,20.9521
3313,132.520,77.5660,19.0966
3314,132.560,76.4344,15.0598
3315,132.600,78.0394,22.8006
3316,132.640,75.0347,21.3586
3317,132.680,79.5285,17.4910
3318,132.720,77.7887,26.6212
3319,132.760,81.7958,29.3047
3320,132.800,79.1944,29.7942
3321,132.840,82.2086,30.8026
3322,132.880,81.4723,27.1252
3323,132.920,86.7558,24.6052
3324,132.960,60.0009,56.9322
3325,133.000,65.4250,27.2326
3326,133.040,62.0548,24.4047
3327,133.080,75.4059,30.4419
3328,133.120,80.6774,30.5169
3329,133.160,82.7169,23.4305
3330,133.200,79.9618,12.9102
3331,133.240,83.4597,19.6308
3332,133.280,76.8306,20.9242
